person,gender,wild,model,score
1248,Male,True,d,1
1249,Male,False,d,2
1249,Male,False,r,3
1249,Male,False,a,1
1250,Male,True,d,3
1250,Male,True,r,1
1250,Male,True,a,2
1251,Male,False,a,1
1251,Male,False,r,3
1251,Male,False,d,2
1252,Male,True,r,1
1252,Male,True,a,3
1252,Male,True,d,2
1253,Male,False,a,1
1253,Male,False,r,3
1253,Male,False,d,2
1254,Male,True,r,1
1254,Male,True,d,2
1254,Male,True,a,3
1255,Male,False,a,3
1255,Male,False,r,2
1255,Male,False,d,1
1256,Male,True,r,3
1256,Male,True,a,2
1256,Male,True,d,1
1257,Male,False,d,2
1257,Male,False,r,3
1257,Male,False,a,1
1258,Male,True,d,2
1258,Male,True,r,1
1258,Male,True,a,3
1259,Male,False,r,3
1259,Male,False,d,2
1259,Male,False,a,1
1260,Male,True,r,2
1260,Male,True,a,1
1260,Male,True,d,3
1261,Female,False,d,2
1261,Female,False,a,1
1261,Female,False,r,3
1262,Female,True,a,3
1262,Female,True,d,2
1262,Female,True,r,1
1263,Female,False,d,1
1263,Female,False,a,2
1263,Female,False,r,3
1264,Female,True,r,1
1264,Female,True,d,3
1264,Female,True,a,2
1265,Female,False,r,3
1265,Female,False,a,1
1265,Female,False,d,2
1266,Female,True,r,1
1266,Female,True,a,2
1266,Female,True,d,3
1267,Female,False,a,1
1267,Female,False,r,3
1267,Female,False,d,2
1268,Female,True,a,3
1268,Female,True,d,2
1268,Female,True,r,1
1269,Female,False,r,3
1269,Female,False,a,2
1269,Female,False,d,1
1270,Female,True,a,3
1270,Female,True,d,2
1270,Female,True,r,1
1271,Female,False,r,3
1271,Female,False,d,1
1271,Female,False,a,2
1272,Female,True,a,2
1272,Female,True,r,1
1272,Female,True,d,3
1273,Female,False,r,3
1273,Female,False,d,2
1273,Female,False,a,1
1274,Female,True,r,3
1274,Female,True,a,1
1274,Female,True,d,2
1275,Female,False,r,1
1275,Female,False,a,2
1275,Female,False,d,3
1276,Female,True,a,2
1276,Female,True,d,1
1276,Female,True,r,3
1277,Female,False,d,2
1277,Female,False,r,3
1277,Female,False,a,1
1278,Female,True,a,3
1278,Female,True,r,1
1278,Female,True,d,2
1279,Female,False,d,1
1279,Female,False,r,3
1279,Female,False,a,2
1280,Female,True,d,3
1280,Female,True,r,1
1280,Female,True,a,2
1281,Female,False,a,1
1281,Female,False,r,3
1281,Female,False,d,2
1282,Female,True,r,1
1282,Female,True,a,2
1282,Female,True,d,3
1283,Female,False,a,1
1283,Female,False,r,3
1283,Female,False,d,2
1284,Female,True,r,3
1284,Female,True,d,2
1284,Female,True,a,1
1285,Female,False,a,2
1285,Female,False,r,3
1285,Female,False,d,1
1286,Female,True,r,2
1286,Female,True,a,3
1286,Female,True,d,1
1287,Female,False,d,1
1287,Female,False,r,3
1287,Female,False,a,2
1288,Female,True,d,1
1288,Female,True,r,2
1288,Female,True,a,3
1289,Female,False,r,3
1289,Female,False,d,2
1289,Female,False,a,1
1290,Female,True,r,1
1290,Female,True,a,2
1290,Female,True,d,3
1291,Female,False,d,2
1291,Female,False,a,1
1291,Female,False,r,3
1292,Female,True,a,2
1292,Female,True,d,3
1292,Female,True,r,1
1293,Female,False,d,2
1293,Female,False,a,1
1293,Female,False,r,3
1294,Female,True,r,1
1294,Female,True,d,2
1294,Female,True,a,3
1295,Female,False,r,2
1295,Female,False,a,1
1295,Female,False,d,3
1296,Female,True,r,1
1296,Female,True,a,3
1296,Female,True,d,2
1297,Female,False,a,1
1297,Female,False,r,2
1297,Female,False,d,3
1298,Female,True,a,3
1298,Female,True,d,2
1298,Female,True,r,1
1299,Female,False,r,3
1299,Female,False,a,2
1299,Female,False,d,1
1300,Female,True,a,2
1300,Female,True,d,3
1300,Female,True,r,1
1301,Female,False,r,3
1301,Female,False,d,1
1301,Female,False,a,2
1302,Female,True,a,2
1302,Female,True,r,3
1302,Female,True,d,1
1303,Female,False,r,3
1303,Female,False,d,2
1303,Female,False,a,1
1304,Female,True,r,3
1304,Female,True,a,2
1304,Female,True,d,1
1305,Female,False,r,2
1305,Female,False,a,1
1305,Female,False,d,3
1306,Female,True,a,2
1306,Female,True,d,1
1306,Female,True,r,3
1307,Female,False,d,1
1307,Female,False,r,3
1307,Female,False,a,2
1308,Female,True,a,2
1308,Female,True,r,1
1308,Female,True,d,3
1309,Female,False,d,1
1309,Female,False,r,3
1309,Female,False,a,2
1310,Female,True,d,3
1310,Female,True,r,1
1310,Female,True,a,2
1311,Female,False,a,1
1311,Female,False,r,3
1311,Female,False,d,2
1312,Female,True,r,1
1312,Female,True,a,3
1312,Female,True,d,2
1313,Female,False,a,1
1313,Female,False,r,3
1313,Female,False,d,2
1314,Female,True,r,3
1314,Female,True,d,2
1314,Female,True,a,1
1315,Female,False,a,3
1315,Female,False,r,2
1315,Female,False,d,1
1316,Female,True,r,2
1316,Female,True,a,3
1316,Female,True,d,1
1317,Female,False,d,2
1317,Female,False,r,3
1317,Female,False,a,1
1318,Female,True,d,2
1318,Female,True,r,1
1318,Female,True,a,3
1319,Female,False,r,3
1319,Female,False,d,2
1319,Female,False,a,1
1320,Female,True,r,2
1320,Female,True,a,1
1320,Female,True,d,3
1321,Female,False,d,2
1321,Female,False,a,1
1321,Female,False,r,3
1322,Female,True,a,2
1322,Female,True,d,3
1322,Female,True,r,1
1323,Female,False,d,1
1323,Female,False,a,2
1323,Female,False,r,3
1324,Female,True,r,1
1324,Female,True,d,2
1324,Female,True,a,3
1325,Female,False,r,3
1325,Female,False,a,1
1325,Female,False,d,2
1326,Female,True,r,1
1326,Female,True,a,3
1326,Female,True,d,2
1327,Female,False,a,1
1327,Female,False,r,3
1327,Female,False,d,2
1328,Female,True,a,3
1328,Female,True,d,2
1328,Female,True,r,1
1329,Female,False,r,3
1329,Female,False,a,2
1329,Female,False,d,1
1330,Female,True,a,2
1330,Female,True,d,3
1330,Female,True,r,1
1331,Female,False,r,3
1331,Female,False,d,1
1331,Female,False,a,2
1332,Female,True,a,3
1332,Female,True,r,2
1332,Female,True,d,1
1333,Female,False,r,3
1333,Female,False,d,2
1333,Female,False,a,1
1334,Female,True,r,3
1334,Female,True,a,2
1334,Female,True,d,1
1335,Female,False,r,3
1335,Female,False,a,2
1335,Female,False,d,1
1336,Female,True,a,3
1336,Female,True,d,1
1336,Female,True,r,2
1337,Female,False,d,1
1337,Female,False,r,3
1337,Female,False,a,2
1338,Female,True,a,3
1338,Female,True,r,2
1338,Female,True,d,1
1339,Female,False,d,1
1339,Female,False,r,3
1339,Female,False,a,2
1340,Female,True,d,3
1340,Female,True,r,2
1340,Female,True,a,1
1341,Female,False,a,1
1341,Female,False,r,3
1341,Female,False,d,2
1342,Female,True,r,1
1342,Female,True,a,3
1342,Female,True,d,2
1343,Female,False,a,1
1343,Female,False,r,3
1343,Female,False,d,2
1344,Female,True,r,3
1344,Female,True,d,1
1344,Female,True,a,2
1345,Female,False,a,3
1345,Female,False,r,2
1345,Female,False,d,1
1346,Female,True,r,2
1346,Female,True,a,3
1346,Female,True,d,1
1347,Female,False,d,1
1347,Female,False,r,3
1347,Female,False,a,2
1348,Female,True,d,2
1348,Female,True,r,1
1348,Female,True,a,3
1349,Female,False,r,3
1349,Female,False,d,2
1349,Female,False,a,1
1350,Female,True,r,2
1350,Female,True,a,1
1350,Female,True,d,3
1351,Male,False,d,2
1351,Male,False,a,1
1351,Male,False,r,3
1352,Male,True,a,3
1352,Male,True,d,2
1352,Male,True,r,1
1353,Male,False,d,1
1353,Male,False,a,2
1353,Male,False,r,3
1354,Male,True,r,1
1354,Male,True,d,2
1354,Male,True,a,3
1355,Male,False,r,3
1355,Male,False,a,1
1355,Male,False,d,2
1356,Male,True,r,1
1356,Male,True,a,3
1356,Male,True,d,2
1357,Male,False,a,1
1357,Male,False,r,3
1357,Male,False,d,2
1358,Male,True,a,3
1358,Male,True,d,2
1358,Male,True,r,1
1359,Male,False,r,3
1359,Male,False,a,2
1359,Male,False,d,1
1360,Male,True,a,2
1360,Male,True,d,3
1360,Male,True,r,1
1361,Male,False,r,2
1361,Male,False,d,1
1361,Male,False,a,3
1362,Male,True,a,2
1362,Male,True,r,3
1362,Male,True,d,1
1363,Male,False,r,3
1363,Male,False,d,2
1363,Male,False,a,1
1364,Male,True,r,3
1364,Male,True,a,2
1364,Male,True,d,1
1365,Male,False,r,3
1365,Male,False,a,2
1365,Male,False,d,1
1366,Male,True,a,3
1366,Male,True,d,2
1366,Male,True,r,1
1367,Male,False,d,1
1367,Male,False,r,3
1367,Male,False,a,2
1368,Male,True,a,3
1368,Male,True,r,2
1368,Male,True,d,1
1369,Male,False,d,2
1369,Male,False,r,3
1369,Male,False,a,1
1370,Male,True,d,2
1370,Male,True,r,1
1370,Male,True,a,3
1371,Male,False,a,1
1371,Male,False,r,3
1371,Male,False,d,2
1372,Male,True,r,1
1372,Male,True,a,2
1372,Male,True,d,3
1373,Male,False,a,1
1373,Male,False,r,3
1373,Male,False,d,2
1374,Male,True,r,1
1374,Male,True,d,2
1374,Male,True,a,3
1375,Male,False,a,3
1375,Male,False,r,2
1375,Male,False,d,1
1376,Male,True,r,2
1376,Male,True,a,3
1376,Male,True,d,1
1377,Male,False,d,2
1377,Male,False,r,3
1377,Male,False,a,1
1378,Male,True,d,1
1378,Male,True,r,2
1378,Male,True,a,3
1379,Male,False,r,3
1379,Male,False,d,2
1379,Male,False,a,1
1380,Male,True,r,2
1380,Male,True,a,1
1380,Male,True,d,3
1381,Male,False,d,1
1381,Male,False,a,2
1381,Male,False,r,3
1382,Male,True,a,2
1382,Male,True,d,3
1382,Male,True,r,1
1383,Male,False,d,2
1383,Male,False,a,1
1383,Male,False,r,3
1384,Male,True,r,1
1384,Male,True,d,2
1384,Male,True,a,3
1385,Male,False,r,3
1385,Male,False,a,1
1385,Male,False,d,2
1386,Male,True,r,1
1386,Male,True,a,2
1386,Male,True,d,3
1387,Male,False,a,1
1387,Male,False,r,2
1387,Male,False,d,3
1388,Male,True,a,2
1388,Male,True,d,3
1388,Male,True,r,1
1389,Male,False,r,3
1389,Male,False,a,2
1389,Male,False,d,1
1390,Male,True,a,1
1390,Male,True,d,3
1390,Male,True,r,2
1391,Male,False,r,2
1391,Male,False,d,1
1391,Male,False,a,3
1392,Male,True,a,3
1392,Male,True,r,1
1392,Male,True,d,2
1393,Male,False,r,3
1393,Male,False,d,1
1393,Male,False,a,2
1394,Male,True,r,2
1394,Male,True,a,3
1394,Male,True,d,1
1395,Male,False,r,3
1395,Male,False,a,2
1395,Male,False,d,1
1396,Male,True,a,3
1396,Male,True,d,2
1396,Male,True,r,1
1397,Male,False,d,1
1397,Male,False,r,3
1397,Male,False,a,2
1398,Male,True,a,3
1398,Male,True,r,2
1398,Male,True,d,1
1399,Male,False,d,1
1399,Male,False,r,3
1399,Male,False,a,2
1400,Male,True,d,3
1400,Male,True,r,1
1400,Male,True,a,2
1401,Male,False,a,2
1401,Male,False,r,3
1401,Male,False,d,1
1402,Male,True,r,1
1402,Male,True,a,2
1402,Male,True,d,3
1403,Male,False,a,1
1403,Male,False,r,3
1403,Male,False,d,2
1404,Male,True,r,1
1404,Male,True,d,2
1404,Male,True,a,3
1405,Male,False,a,3
1405,Male,False,r,2
1405,Male,False,d,1
1406,Male,True,r,1
1406,Male,True,a,3
1406,Male,True,d,2
1407,Male,False,d,1
1407,Male,False,r,3
1407,Male,False,a,2
1408,Male,True,d,1
1408,Male,True,r,2
1408,Male,True,a,3
1409,Male,False,r,3
1409,Male,False,d,2
1409,Male,False,a,1
1410,Male,True,r,2
1410,Male,True,a,1
1410,Male,True,d,3
1411,Female,False,d,2
1411,Female,False,a,1
1411,Female,False,r,3
1412,Female,True,a,3
1412,Female,True,d,2
1412,Female,True,r,1
1413,Female,False,d,1
1413,Female,False,a,2
1413,Female,False,r,3
1414,Female,True,r,1
1414,Female,True,d,3
1414,Female,True,a,2
1415,Female,False,r,3
1415,Female,False,a,2
1415,Female,False,d,1
1416,Female,True,r,1
1416,Female,True,a,3
1416,Female,True,d,2
1417,Female,False,a,1
1417,Female,False,r,3
1417,Female,False,d,2
1418,Female,True,a,3
1418,Female,True,d,1
1418,Female,True,r,2
1419,Female,False,r,3
1419,Female,False,a,2
1419,Female,False,d,1
1420,Female,True,a,3
1420,Female,True,d,1
1420,Female,True,r,2
1421,Female,False,r,2
1421,Female,False,d,1
1421,Female,False,a,3
1422,Female,True,a,2
1422,Female,True,r,1
1422,Female,True,d,3
1423,Female,False,r,3
1423,Female,False,d,1
1423,Female,False,a,2
1424,Female,True,r,3
1424,Female,True,a,1
1424,Female,True,d,2
1425,Female,False,r,3
1425,Female,False,a,2
1425,Female,False,d,1
1426,Female,True,a,3
1426,Female,True,d,1
1426,Female,True,r,2
1427,Female,False,d,1
1427,Female,False,r,3
1427,Female,False,a,2
1428,Female,True,a,1
1428,Female,True,r,2
1428,Female,True,d,3
1429,Female,False,d,1
1429,Female,False,r,3
1429,Female,False,a,2
1430,Female,True,d,3
1430,Female,True,r,2
1430,Female,True,a,1
1431,Female,False,a,1
1431,Female,False,r,3
1431,Female,False,d,2
1432,Female,True,r,3
1432,Female,True,a,2
1432,Female,True,d,1
1433,Female,False,a,2
1433,Female,False,r,3
1433,Female,False,d,1
1434,Female,True,r,3
1434,Female,True,d,1
1434,Female,True,a,2
1435,Female,False,a,2
1435,Female,False,r,3
1435,Female,False,d,1
1436,Female,True,r,3
1436,Female,True,a,2
1436,Female,True,d,1
1437,Female,False,d,2
1437,Female,False,r,3
1437,Female,False,a,1
1438,Female,True,d,2
1438,Female,True,r,1
1438,Female,True,a,3
1439,Female,False,r,3
1439,Female,False,d,2
1439,Female,False,a,1
1440,Female,True,r,1
1440,Female,True,a,3
1440,Female,True,d,2
1441,Male,False,d,2
1441,Male,False,a,1
1441,Male,False,r,3
1442,Male,True,a,3
1442,Male,True,d,2
1442,Male,True,r,1
1443,Male,False,d,1
1443,Male,False,a,2
1443,Male,False,r,3
1444,Male,True,r,3
1444,Male,True,d,2
1444,Male,True,a,1
1445,Male,False,r,3
1445,Male,False,a,2
1445,Male,False,d,1
1446,Male,True,r,1
1446,Male,True,a,3
1446,Male,True,d,2
1447,Male,False,a,2
1447,Male,False,r,1
1447,Male,False,d,3
1448,Male,True,a,1
1448,Male,True,d,2
1448,Male,True,r,3
1449,Male,False,r,3
1449,Male,False,a,2
1449,Male,False,d,1
1450,Male,True,a,1
1450,Male,True,d,3
1450,Male,True,r,2
1451,Male,False,r,1
1451,Male,False,d,2
1451,Male,False,a,3
1452,Male,True,a,2
1452,Male,True,r,1
1452,Male,True,d,3
1453,Male,False,r,1
1453,Male,False,d,3
1453,Male,False,a,2
1454,Male,True,r,2
1454,Male,True,a,1
1454,Male,True,d,3
1455,Male,False,r,3
1455,Male,False,a,2
1455,Male,False,d,1
1456,Male,True,a,2
1456,Male,True,d,1
1456,Male,True,r,3
1457,Male,False,d,1
1457,Male,False,r,3
1457,Male,False,a,2
1458,Male,True,a,1
1458,Male,True,r,2
1458,Male,True,d,3
1459,Male,False,d,3
1459,Male,False,r,2
1459,Male,False,a,1
1460,Male,True,d,3
1460,Male,True,r,1
1460,Male,True,a,2
1461,Male,False,a,3
1461,Male,False,r,2
1461,Male,False,d,1
1462,Male,True,r,3
1462,Male,True,a,2
1462,Male,True,d,1
1463,Male,False,a,1
1463,Male,False,r,3
1463,Male,False,d,2
1464,Male,True,r,3
1464,Male,True,d,2
1464,Male,True,a,1
1465,Male,False,a,3
1465,Male,False,r,2
1465,Male,False,d,1
1466,Male,True,r,3
1466,Male,True,a,2
1466,Male,True,d,1
1467,Male,False,d,1
1467,Male,False,r,3
1467,Male,False,a,2
1468,Male,True,d,1
1468,Male,True,r,3
1468,Male,True,a,2
1469,Male,False,r,3
1469,Male,False,d,2
1469,Male,False,a,1
1470,Male,True,r,1
1470,Male,True,a,2
1470,Male,True,d,3
1471,Male,False,d,2
1471,Male,False,a,1
1471,Male,False,r,3
1472,Male,True,a,1
1472,Male,True,d,3
1472,Male,True,r,2
1473,Male,False,d,1
1473,Male,False,a,2
1473,Male,False,r,3
1474,Male,True,r,2
1474,Male,True,d,1
1474,Male,True,a,3
1475,Male,False,r,3
1475,Male,False,a,1
1475,Male,False,d,2
1476,Male,True,r,3
1476,Male,True,a,2
1476,Male,True,d,1
1477,Male,False,a,1
1477,Male,False,r,3
1477,Male,False,d,2
1478,Male,True,a,2
1478,Male,True,d,3
1478,Male,True,r,1
1479,Male,False,r,1
1479,Male,False,a,2
1479,Male,False,d,3
1480,Male,True,a,2
1480,Male,True,d,3
1480,Male,True,r,1
1481,Male,False,r,3
1481,Male,False,d,1
1481,Male,False,a,2
1482,Male,True,a,2
1482,Male,True,r,1
1482,Male,True,d,3
1483,Male,False,r,3
1483,Male,False,d,2
1483,Male,False,a,1
1484,Male,True,r,3
1484,Male,True,a,2
1484,Male,True,d,1
1485,Male,False,r,3
1485,Male,False,a,1
1485,Male,False,d,2
1486,Male,True,a,3
1486,Male,True,d,2
1486,Male,True,r,1
1487,Male,False,d,2
1487,Male,False,r,3
1487,Male,False,a,1
1488,Male,True,a,3
1488,Male,True,r,2
1488,Male,True,d,1
1489,Male,False,d,2
1489,Male,False,r,3
1489,Male,False,a,1
1490,Male,True,d,3
1490,Male,True,r,1
1490,Male,True,a,2
1491,Male,False,a,1
1491,Male,False,r,3
1491,Male,False,d,2
1492,Male,True,r,1
1492,Male,True,a,2
1492,Male,True,d,3
1493,Male,False,a,1
1493,Male,False,r,3
1493,Male,False,d,2
1494,Male,True,r,1
1494,Male,True,d,2
1494,Male,True,a,3
1495,Male,False,a,3
1495,Male,False,r,2
1495,Male,False,d,1
1496,Male,True,r,2
1496,Male,True,a,3
1496,Male,True,d,1
1497,Male,False,d,1
1497,Male,False,r,3
1497,Male,False,a,2
1498,Male,True,d,2
1498,Male,True,r,1
1498,Male,True,a,3
1499,Male,False,r,3
1499,Male,False,d,2
1499,Male,False,a,1
1500,Male,True,r,2
1500,Male,True,a,1
1500,Male,True,d,3
1501,Male,False,d,2
1501,Male,False,a,1
1501,Male,False,r,3
1502,Male,True,a,3
1502,Male,True,d,2
1502,Male,True,r,1
1503,Male,False,d,2
1503,Male,False,a,1
1503,Male,False,r,3
1504,Male,True,r,1
1504,Male,True,d,3
1504,Male,True,a,2
1505,Male,False,r,3
1505,Male,False,a,1
1505,Male,False,d,2
1506,Male,True,r,1
1506,Male,True,a,3
1506,Male,True,d,2
1507,Male,False,a,1
1507,Male,False,r,3
1507,Male,False,d,2
1508,Male,True,a,3
1508,Male,True,d,2
1508,Male,True,r,1
1509,Male,False,r,3
1509,Male,False,a,2
1509,Male,False,d,1
1510,Male,True,a,2
1510,Male,True,d,3
1510,Male,True,r,1
1511,Male,False,r,3
1511,Male,False,d,2
1511,Male,False,a,1
1512,Male,True,a,3
1512,Male,True,r,2
1512,Male,True,d,1
1513,Male,False,r,3
1513,Male,False,d,2
1513,Male,False,a,1
1514,Male,True,r,3
1514,Male,True,a,2
1514,Male,True,d,1
1515,Male,False,r,3
1515,Male,False,a,1
1515,Male,False,d,2
1516,Male,True,a,3
1516,Male,True,d,2
1516,Male,True,r,1
1517,Male,False,d,1
1517,Male,False,r,3
1517,Male,False,a,2
1518,Male,True,a,3
1518,Male,True,r,2
1518,Male,True,d,1
1519,Male,False,d,2
1519,Male,False,r,3
1519,Male,False,a,1
1520,Male,True,d,3
1520,Male,True,r,1
1520,Male,True,a,2
1521,Male,False,a,1
1521,Male,False,r,3
1521,Male,False,d,2
1522,Male,True,r,1
1522,Male,True,a,3
1522,Male,True,d,2
1523,Male,False,a,1
1523,Male,False,r,3
1523,Male,False,d,2
1524,Male,True,r,1
1524,Male,True,d,2
1524,Male,True,a,3
1525,Male,False,a,3
1525,Male,False,r,2
1525,Male,False,d,1
1526,Male,True,r,2
1526,Male,True,a,3
1526,Male,True,d,1
1527,Male,False,d,1
1527,Male,False,r,3
1527,Male,False,a,2
1528,Male,True,d,1
1528,Male,True,r,2
1528,Male,True,a,3
1529,Male,False,r,3
1529,Male,False,d,2
1529,Male,False,a,1
1530,Male,True,r,2
1530,Male,True,a,1
1530,Male,True,d,3
1531,Male,False,d,2
1531,Male,False,a,1
1531,Male,False,r,3
1532,Male,True,a,2
1532,Male,True,d,3
1532,Male,True,r,1
1533,Male,False,d,1
1533,Male,False,a,2
1533,Male,False,r,3
1534,Male,True,r,1
1534,Male,True,d,2
1534,Male,True,a,3
1535,Male,False,r,2
1535,Male,False,a,1
1535,Male,False,d,3
1536,Male,True,r,1
1536,Male,True,a,3
1536,Male,True,d,2
1537,Male,False,a,1
1537,Male,False,r,3
1537,Male,False,d,2
1538,Male,True,a,2
1538,Male,True,d,3
1538,Male,True,r,1
1539,Male,False,r,3
1539,Male,False,a,2
1539,Male,False,d,1
1540,Male,True,a,3
1540,Male,True,d,2
1540,Male,True,r,1
1541,Male,False,r,2
1541,Male,False,d,1
1541,Male,False,a,3
1542,Male,True,a,3
1542,Male,True,r,2
1542,Male,True,d,1
1543,Male,False,r,3
1543,Male,False,d,2
1543,Male,False,a,1
1544,Male,True,r,2
1544,Male,True,a,3
1544,Male,True,d,1
1545,Male,False,r,3
1545,Male,False,a,2
1545,Male,False,d,1
1546,Male,True,a,3
1546,Male,True,d,2
1546,Male,True,r,1
1547,Male,False,d,1
1547,Male,False,r,3
1547,Male,False,a,2
1548,Male,True,a,3
1548,Male,True,r,2
1548,Male,True,d,1
1549,Male,False,d,2
1549,Male,False,r,3
1549,Male,False,a,1
1550,Male,True,d,2
1550,Male,True,r,1
1550,Male,True,a,3
1551,Male,False,a,1
1551,Male,False,r,3
1551,Male,False,d,2
1552,Male,True,r,1
1552,Male,True,a,2
1552,Male,True,d,3
1553,Male,False,a,1
1553,Male,False,r,3
1553,Male,False,d,2
1554,Male,True,r,1
1554,Male,True,d,2
1554,Male,True,a,3
1555,Male,False,a,3
1555,Male,False,r,2
1555,Male,False,d,1
1556,Male,True,r,3
1556,Male,True,a,2
1556,Male,True,d,1
1557,Male,False,d,1
1557,Male,False,r,3
1557,Male,False,a,2
1558,Male,True,d,1
1558,Male,True,r,2
1558,Male,True,a,3
1559,Male,False,r,3
1559,Male,False,d,2
1559,Male,False,a,1
1560,Male,True,r,2
1560,Male,True,a,1
1560,Male,True,d,3
1561,Male,False,d,2
1561,Male,False,a,1
1561,Male,False,r,3
1562,Male,True,a,3
1562,Male,True,d,2
1562,Male,True,r,1
1563,Male,False,d,2
1563,Male,False,a,1
1563,Male,False,r,3
1564,Male,True,r,1
1564,Male,True,d,3
1564,Male,True,a,2
1565,Male,False,r,3
1565,Male,False,a,1
1565,Male,False,d,2
1566,Male,True,r,1
1566,Male,True,a,2
1566,Male,True,d,3
1567,Male,False,a,2
1567,Male,False,r,3
1567,Male,False,d,1
1568,Male,True,a,1
1568,Male,True,d,2
1568,Male,True,r,3
1569,Male,False,r,3
1569,Male,False,a,2
1569,Male,False,d,1
1570,Male,True,a,3
1570,Male,True,d,2
1570,Male,True,r,1
1571,Male,False,r,3
1571,Male,False,d,1
1571,Male,False,a,2
1572,Male,True,a,3
1572,Male,True,r,2
1572,Male,True,d,1
1573,Male,False,r,3
1573,Male,False,d,2
1573,Male,False,a,1
1574,Male,True,r,2
1574,Male,True,a,3
1574,Male,True,d,1
1575,Male,False,r,3
1575,Male,False,a,1
1575,Male,False,d,2
1576,Male,True,a,3
1576,Male,True,d,2
1576,Male,True,r,1
1577,Male,False,d,2
1577,Male,False,r,3
1577,Male,False,a,1
1578,Male,True,a,3
1578,Male,True,r,2
1578,Male,True,d,1
1579,Male,False,d,1
1579,Male,False,r,3
1579,Male,False,a,2
1580,Male,True,d,2
1580,Male,True,r,1
1580,Male,True,a,3
1581,Male,False,a,1
1581,Male,False,r,3
1581,Male,False,d,2
1582,Male,True,r,1
1582,Male,True,a,3
1582,Male,True,d,2
1583,Male,False,a,1
1583,Male,False,r,3
1583,Male,False,d,2
1584,Male,True,r,1
1584,Male,True,d,2
1584,Male,True,a,3
1585,Male,False,a,3
1585,Male,False,r,2
1585,Male,False,d,1
1586,Male,True,r,2
1586,Male,True,a,3
1586,Male,True,d,1
1587,Male,False,d,2
1587,Male,False,r,3
1587,Male,False,a,1
1588,Male,True,d,2
1588,Male,True,r,1
1588,Male,True,a,3
1589,Male,False,r,3
1589,Male,False,d,1
1589,Male,False,a,2
1590,Male,True,r,2
1590,Male,True,a,1
1590,Male,True,d,3
1591,Female,False,d,1
1591,Female,False,a,2
1591,Female,False,r,3
1592,Female,True,a,3
1592,Female,True,d,2
1592,Female,True,r,1
1593,Female,False,d,2
1593,Female,False,a,1
1593,Female,False,r,3
1594,Female,True,r,1
1594,Female,True,d,3
1594,Female,True,a,2
1595,Female,False,r,2
1595,Female,False,a,1
1595,Female,False,d,3
1596,Female,True,r,1
1596,Female,True,a,2
1596,Female,True,d,3
1597,Female,False,a,1
1597,Female,False,r,3
1597,Female,False,d,2
1598,Female,True,a,2
1598,Female,True,d,3
1598,Female,True,r,1
1599,Female,False,r,3
1599,Female,False,a,2
1599,Female,False,d,1
1600,Female,True,a,2
1600,Female,True,d,3
1600,Female,True,r,1
1601,Female,False,r,2
1601,Female,False,d,1
1601,Female,False,a,3
1602,Female,True,a,2
1602,Female,True,r,3
1602,Female,True,d,1
1603,Female,False,r,3
1603,Female,False,d,2
1603,Female,False,a,1
1604,Female,True,r,2
1604,Female,True,a,3
1604,Female,True,d,1
1605,Female,False,r,3
1605,Female,False,a,1
1605,Female,False,d,2
1606,Female,True,a,3
1606,Female,True,d,2
1606,Female,True,r,1
1607,Female,False,d,1
1607,Female,False,r,3
1607,Female,False,a,2
1608,Female,True,a,3
1608,Female,True,r,2
1608,Female,True,d,1
1609,Female,False,d,1
1609,Female,False,r,3
1609,Female,False,a,2
1610,Female,True,d,2
1610,Female,True,r,1
1610,Female,True,a,3
1611,Female,False,a,1
1611,Female,False,r,3
1611,Female,False,d,2
1612,Female,True,r,1
1612,Female,True,a,3
1612,Female,True,d,2
1613,Female,False,a,1
1613,Female,False,r,3
1613,Female,False,d,2
1614,Female,True,r,1
1614,Female,True,d,3
1614,Female,True,a,2
1615,Female,False,a,3
1615,Female,False,r,2
1615,Female,False,d,1
1616,Female,True,r,3
1616,Female,True,a,2
1616,Female,True,d,1
1617,Female,False,d,1
1617,Female,False,r,3
1617,Female,False,a,2
1618,Female,True,d,1
1618,Female,True,r,2
1618,Female,True,a,3
1619,Female,False,r,3
1619,Female,False,d,2
1619,Female,False,a,1
1620,Female,True,r,1
1620,Female,True,a,2
1620,Female,True,d,3
1621,Female,False,d,2
1621,Female,False,a,3
1621,Female,False,r,1
1622,Female,True,a,3
1622,Female,True,d,1
1622,Female,True,r,2
1623,Female,False,d,2
1623,Female,False,a,3
1623,Female,False,r,1
1624,Female,True,r,2
1624,Female,True,d,1
1624,Female,True,a,3
1625,Female,False,r,1
1625,Female,False,a,3
1625,Female,False,d,2
1626,Female,True,r,3
1626,Female,True,a,2
1626,Female,True,d,1
1627,Female,False,a,3
1627,Female,False,r,1
1627,Female,False,d,2
1628,Female,True,a,3
1628,Female,True,d,1
1628,Female,True,r,2
1629,Female,False,r,1
1629,Female,False,a,2
1629,Female,False,d,3
1630,Female,True,a,1
1630,Female,True,d,2
1630,Female,True,r,3
1631,Female,False,r,1
1631,Female,False,d,3
1631,Female,False,a,2
1632,Female,True,a,2
1632,Female,True,r,1
1632,Female,True,d,3
1633,Female,False,r,1
1633,Female,False,d,3
1633,Female,False,a,2
1634,Female,True,r,1
1634,Female,True,a,2
1634,Female,True,d,3
1635,Female,False,r,1
1635,Female,False,a,3
1635,Female,False,d,2
1636,Female,True,a,1
1636,Female,True,d,2
1636,Female,True,r,3
